Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
30.5,67.79,38554.23,787.65,Berawan,Berawan
34.1,50.48,81557.97,130.76,Cerah,Cerah
25.75,76.62,4565.1,510.35,Mendung,Hujan
31.59,61.35,38877.19,668.68,Berawan,Mendung
34.0,44.9,82993.22,518.55,Cerah,Cerah
33.02,41.19,63549.39,727.74,Cerah,Cerah
28.48,83.92,3202.83,554.19,Mendung,Mendung
24.47,90.92,1604.56,427.79,Hujan,Hujan
24.22,95.49,882.83,196.88,Hujan,Hujan
25.81,92.75,1656.3,482.99,Hujan,Berawan
28.46,66.61,30757.94,723.07,Berawan,Mendung
28.18,56.54,33662.48,676.43,Berawan,Berawan
31.54,55.02,60379.11,399.7,Cerah,Cerah
29.93,61.72,14634.8,380.23,Berawan,Berawan
35.29,40.8,95331.69,237.42,Cerah,Berawan
34.88,53.15,88901.63,503.14,Cerah,Cerah
32.06,41.42,59906.65,422.52,Cerah,Mendung
31.96,48.88,67311.12,642.37,Cerah,Cerah
33.01,44.95,81109.67,592.98,Cerah,Cerah
30.03,56.09,86368.57,483.89,Cerah,Cerah
27.21,88.9,5660.83,682.34,Mendung,Hujan
23.83,86.69,1986.04,115.97,Hujan,Hujan
33.18,54.14,86066.77,161.1,Cerah,Cerah
33.0,59.21,60611.98,779.34,Cerah,Cerah
28.86,79.57,1936.09,649.71,Mendung,Mendung
24.15,98.15,337.22,445.65,Hujan,Mendung
34.26,56.6,78106.03,733.52,Cerah,Cerah
34.79,58.66,41208.27,207.65,Cerah,Berawan
28.3,57.08,34387.85,127.21,Berawan,Berawan
22.92,86.6,1661.33,197.28,Hujan,Hujan
28.4,72.77,1276.78,754.06,Mendung,Berawan
22.75,92.31,1850.42,532.05,Hujan,Hujan
25.2,75.85,8076.54,626.71,Mendung,Berawan
28.19,86.01,4439.29,218.67,Mendung,Hujan
25.11,97.83,927.65,364.72,Hujan,Hujan
28.9,57.63,21965.08,745.84,Berawan,Berawan
35.23,44.27,65583.39,757.64,Cerah,Cerah
29.42,70.68,26626.8,103.66,Berawan,Berawan
31.75,62.0,17314.06,559.13,Berawan,Cerah
27.54,87.48,7716.76,447.81,Mendung,Mendung
35.61,44.78,49145.74,708.61,Cerah,Mendung
22.75,87.7,907.24,628.17,Hujan,Hujan
34.97,42.63,95307.87,415.48,Cerah,Cerah
32.64,45.49,65417.32,575.52,Cerah,Cerah
35.02,42.45,89347.07,453.25,Cerah,Berawan
28.25,57.16,29507.52,318.74,Berawan,Berawan
34.58,50.47,53606.36,566.57,Cerah,Cerah
26.1,74.66,3730.22,711.89,Mendung,Mendung
32.39,56.15,97988.71,545.17,Cerah,Berawan
32.88,59.71,62604.34,624.7,Cerah,Cerah
34.52,59.45,51411.19,186.05,Cerah,Cerah
28.93,60.3,16638.1,237.08,Berawan,Cerah
27.56,89.07,8556.62,398.2,Mendung,Mendung
28.64,68.8,27815.78,624.01,Berawan,Cerah
24.89,98.81,719.09,173.52,Hujan,Mendung
26.93,78.09,4340.38,538.88,Mendung,Cerah
30.12,56.66,18557.91,464.26,Berawan,Mendung
35.0,52.44,42245.92,673.94,Cerah,Cerah
31.49,56.68,30445.78,576.08,Berawan,Berawan
31.63,70.68,28675.48,320.54,Berawan,Berawan
27.27,83.08,3769.75,188.5,Mendung,Hujan
24.0,96.9,385.29,561.81,Hujan,Mendung
30.15,64.84,34072.55,569.28,Berawan,Cerah
28.46,81.54,7066.34,111.66,Mendung,Mendung
28.74,86.21,2406.16,372.27,Mendung,Mendung
25.69,85.24,1486.85,722.12,Hujan,Berawan
23.8,95.34,232.44,701.9,Hujan,Hujan
28.62,61.68,25538.95,258.51,Berawan,Berawan
32.38,41.74,77023.99,179.69,Cerah,Cerah
28.25,61.49,30182.68,336.09,Berawan,Cerah
31.21,65.59,24447.67,576.4,Berawan,Mendung
29.51,74.28,12678.69,580.91,Berawan,Berawan
24.49,86.92,603.84,684.67,Hujan,Mendung
30.42,56.14,30184.78,471.3,Berawan,Berawan
29.84,60.48,39563.68,677.36,Berawan,Hujan
30.11,68.37,14716.93,553.32,Berawan,Berawan
28.18,66.34,21946.3,640.38,Berawan,Cerah
23.82,85.58,166.25,163.41,Hujan,Mendung
22.94,93.38,831.98,421.8,Hujan,Mendung
31.2,70.43,37585.92,473.24,Berawan,Cerah
25.11,74.6,9144.27,547.93,Mendung,Berawan
29.2,59.28,11133.49,130.11,Berawan,Mendung
29.36,69.84,36305.18,359.5,Berawan,Berawan
25.31,76.2,5560.09,509.26,Mendung,Berawan
31.2,54.3,58897.12,314.48,Cerah,Cerah
26.62,74.53,1155.93,502.44,Mendung,Berawan
34.02,46.47,70549.55,571.67,Cerah,Cerah
25.56,87.32,8844.27,392.84,Mendung,Mendung
24.92,99.9,1389.69,262.29,Hujan,Mendung
24.95,99.81,1291.25,729.68,Hujan,Berawan
27.21,81.57,4839.12,150.6,Mendung,Hujan
23.29,91.6,1683.1,750.59,Hujan,Hujan
31.15,74.68,10597.04,589.32,Berawan,Cerah
31.87,59.07,87017.36,561.95,Cerah,Cerah
22.62,93.94,576.03,333.69,Hujan,Mendung
25.55,95.73,169.7,400.52,Hujan,Hujan
25.08,81.73,5098.55,462.61,Mendung,Cerah
25.82,99.78,1036.89,705.25,Hujan,Berawan
24.94,94.31,1941.56,238.1,Hujan,Hujan
28.23,65.99,23245.92,721.39,Berawan,Berawan
27.97,83.76,4032.35,178.21,Mendung,Mendung
24.28,90.15,1167.01,151.2,Hujan,Hujan
27.44,90.0,8218.77,400.19,Mendung,Mendung
35.07,58.32,83075.96,298.53,Cerah,Cerah
23.21,98.01,1060.09,719.94,Hujan,Hujan
28.92,65.41,22278.18,306.49,Berawan,Cerah
26.47,78.3,6658.16,740.17,Mendung,Cerah
23.04,99.35,1576.07,650.95,Hujan,Hujan
24.51,87.2,1943.31,610.72,Hujan,Mendung
31.21,62.95,18098.75,360.78,Berawan,Berawan
28.29,69.31,21721.08,636.26,Berawan,Berawan
31.59,73.23,38120.88,771.9,Berawan,Berawan
26.84,71.04,8076.5,240.95,Mendung,Mendung
29.22,65.19,32415.23,423.79,Berawan,Berawan
30.49,57.75,19571.27,361.84,Berawan,Berawan
30.66,42.03,85069.99,318.51,Cerah,Berawan
29.82,67.6,31496.47,772.41,Berawan,Cerah
25.87,95.54,359.77,391.69,Hujan,Mendung
25.7,83.45,2560.56,607.35,Mendung,Mendung
27.61,78.48,3052.67,149.02,Mendung,Mendung
26.5,72.76,9627.2,423.29,Mendung,Mendung
30.1,71.96,29212.41,152.14,Berawan,Berawan
31.3,61.93,27004.57,752.56,Berawan,Cerah
28.37,69.43,14214.92,372.57,Berawan,Berawan
31.42,43.2,94440.19,226.32,Cerah,Cerah
23.23,92.61,1053.94,527.19,Hujan,Mendung
24.03,89.03,1106.2,717.83,Hujan,Hujan
25.11,97.62,1201.56,533.25,Hujan,Mendung
27.0,75.32,2343.14,189.04,Mendung,Hujan
24.51,94.57,1294.57,487.61,Hujan,Hujan
30.38,65.96,37799.26,475.22,Berawan,Berawan
26.05,83.78,9313.2,337.88,Mendung,Mendung
30.08,57.96,74880.35,346.28,Cerah,Cerah
24.4,92.15,1872.41,153.26,Hujan,Hujan
26.02,80.43,4083.88,472.57,Mendung,Berawan
29.22,69.55,26535.65,434.15,Berawan,Berawan
31.49,48.64,80076.02,400.59,Cerah,Cerah
26.43,82.69,2677.78,624.56,Mendung,Mendung
22.67,96.99,990.98,579.25,Hujan,Hujan
22.34,94.3,379.97,211.97,Hujan,Berawan
35.43,48.19,97184.37,705.8,Cerah,Cerah
22.55,90.12,456.68,674.84,Hujan,Hujan
28.91,66.68,21143.9,414.24,Berawan,Berawan
34.66,43.79,83541.76,408.89,Cerah,Berawan
27.61,82.03,1439.5,323.73,Mendung,Mendung
31.2,57.36,82895.44,493.93,Cerah,Cerah
27.2,71.01,4835.09,682.65,Mendung,Hujan
29.47,72.28,10878.44,407.83,Berawan,Berawan
23.02,90.47,1702.99,236.46,Hujan,Hujan
30.24,61.45,34697.49,649.49,Berawan,Mendung
28.35,58.89,34616.56,573.65,Berawan,Berawan
34.89,57.76,54688.64,502.06,Cerah,Berawan
33.98,48.59,90927.32,644.79,Cerah,Berawan
28.48,72.81,27807.77,575.37,Berawan,Berawan
26.21,81.27,8234.24,196.0,Mendung,Mendung
30.1,63.64,18736.87,528.3,Berawan,Cerah
23.27,95.64,572.52,676.24,Hujan,Mendung
28.72,78.1,9155.0,325.05,Mendung,Mendung
24.37,85.7,1254.34,219.37,Hujan,Berawan
33.95,48.75,56605.25,490.72,Cerah,Cerah
23.43,87.89,487.38,230.94,Hujan,Mendung
27.94,76.4,5554.4,213.76,Mendung,Hujan
26.76,83.53,2578.5,459.25,Mendung,Mendung
30.61,61.65,26274.36,445.29,Berawan,Cerah
31.04,53.8,78735.75,724.44,Cerah,Berawan
23.3,96.84,748.04,279.27,Hujan,Hujan
30.14,51.8,86582.05,651.53,Cerah,Cerah
33.03,56.98,54138.54,754.61,Cerah,Mendung
25.76,83.0,2796.83,508.32,Mendung,Mendung
23.05,86.89,525.85,174.3,Hujan,Hujan
35.85,53.78,93701.97,589.57,Cerah,Berawan
32.35,45.24,60582.64,387.49,Cerah,Berawan
29.86,67.77,36384.2,632.18,Berawan,Mendung
22.0,85.27,840.15,583.94,Hujan,Hujan
22.55,87.41,246.13,243.57,Hujan,Hujan
25.44,86.78,638.18,613.56,Hujan,Hujan
25.43,72.02,1101.99,484.04,Mendung,Hujan
28.91,63.13,10726.78,743.13,Berawan,Berawan
29.82,70.58,14610.98,166.38,Berawan,Mendung
26.04,84.54,7962.76,744.35,Mendung,Mendung
28.33,72.23,9284.99,754.44,Mendung,Berawan
24.03,86.29,1942.1,127.08,Hujan,Hujan
26.43,79.89,1571.71,292.91,Mendung,Mendung
29.14,60.96,21493.04,684.9,Berawan,Hujan
24.77,85.44,1273.71,198.5,Hujan,Hujan
33.89,59.13,88640.35,677.76,Cerah,Cerah
27.42,77.19,1516.81,547.76,Mendung,Mendung
33.51,54.5,78123.97,599.89,Cerah,Cerah
22.06,93.37,820.98,454.58,Hujan,Hujan
35.57,46.74,55442.12,608.26,Cerah,Berawan
30.87,64.09,24224.81,427.5,Berawan,Cerah
24.89,99.12,1775.11,460.63,Hujan,Hujan
25.92,71.22,2713.45,412.37,Mendung,Mendung
30.62,51.42,41102.06,437.65,Cerah,Cerah
28.28,82.52,8383.84,556.04,Mendung,Berawan
26.43,81.54,4080.39,158.71,Mendung,Hujan
26.7,78.27,4985.72,157.59,Mendung,Hujan
35.43,52.15,67193.91,500.59,Cerah,Cerah
34.62,43.74,59420.75,397.81,Cerah,Cerah
28.69,70.05,37347.74,487.89,Berawan,Berawan
31.38,64.44,31808.62,799.53,Berawan,Hujan
30.01,47.06,91471.36,119.12,Cerah,Cerah
34.3,42.01,77473.45,179.11,Cerah,Cerah
28.4,63.32,19161.44,747.88,Berawan,Berawan
24.11,85.6,1669.13,446.31,Hujan,Mendung
24.31,99.82,1413.07,752.06,Hujan,Mendung
25.31,85.14,1616.1,500.01,Hujan,Hujan
25.07,91.54,436.4,631.19,Hujan,Hujan
35.65,53.11,53886.2,276.22,Cerah,Cerah
34.37,56.26,55448.74,642.09,Cerah,Cerah
31.99,60.85,20733.55,759.14,Berawan,Berawan
25.15,99.62,805.29,400.22,Hujan,Hujan
34.07,46.56,68066.58,577.21,Cerah,Mendung
31.97,53.07,56775.66,499.52,Cerah,Berawan
31.68,53.5,86712.51,711.77,Cerah,Cerah
28.24,86.72,3989.72,585.53,Mendung,Hujan
27.55,84.52,9782.67,461.41,Mendung,Mendung
28.51,61.95,23061.81,377.17,Berawan,Berawan
25.65,85.73,6171.29,496.6,Mendung,Mendung
31.7,56.12,52562.88,304.95,Cerah,Cerah
28.58,74.56,7660.16,316.81,Mendung,Hujan
22.46,85.35,197.15,767.98,Hujan,Mendung
28.4,65.13,35480.01,310.46,Berawan,Cerah
25.82,95.29,1860.63,648.89,Hujan,Hujan
31.02,57.26,69888.91,272.16,Cerah,Cerah
30.31,53.8,78539.96,577.07,Cerah,Cerah
27.01,73.24,4323.89,169.08,Mendung,Mendung
26.93,76.63,2633.48,271.12,Mendung,Hujan
30.47,45.74,59321.93,493.96,Cerah,Cerah
23.29,86.98,815.14,570.58,Hujan,Hujan
24.62,92.61,751.73,228.97,Hujan,Mendung
29.17,55.91,33441.6,127.5,Berawan,Berawan
25.4,95.05,1492.57,263.92,Hujan,Mendung
24.17,86.49,705.72,135.89,Hujan,Mendung
28.82,66.82,15584.08,332.1,Berawan,Mendung
33.23,43.83,55401.27,187.39,Cerah,Berawan
35.78,47.81,64036.66,566.04,Cerah,Berawan
22.36,89.27,599.25,230.36,Hujan,Mendung
25.92,72.43,4270.53,278.8,Mendung,Mendung
27.1,85.5,3109.83,341.56,Mendung,Cerah
31.86,46.87,62155.27,341.02,Cerah,Berawan
23.11,97.79,1863.93,797.48,Hujan,Hujan
27.69,86.2,8263.12,358.9,Mendung,Mendung
28.11,85.77,7372.21,277.95,Mendung,Hujan
32.95,49.37,44664.73,283.3,Cerah,Mendung
26.18,85.87,2667.06,742.43,Mendung,Mendung
31.54,47.6,92276.31,564.2,Cerah,Cerah
29.35,74.36,13045.12,448.42,Berawan,Berawan
25.76,94.35,1509.09,663.57,Hujan,Hujan
25.55,87.18,1010.05,393.49,Hujan,Hujan
32.93,57.19,75538.08,586.26,Cerah,Cerah
25.33,82.13,1933.57,685.14,Mendung,Hujan
25.18,84.32,7846.85,216.33,Mendung,Berawan
30.35,60.16,30695.55,316.32,Berawan,Mendung
24.11,86.13,1719.23,389.35,Hujan,Hujan
23.5,95.65,1642.48,248.23,Hujan,Hujan
34.9,53.94,95570.46,598.35,Cerah,Cerah
23.89,97.44,1486.4,246.6,Hujan,Hujan
31.04,43.26,85831.47,514.36,Cerah,Cerah
26.24,89.98,7739.55,530.07,Mendung,Mendung
30.01,64.12,22306.15,684.91,Berawan,Berawan
23.93,85.74,1049.14,276.58,Hujan,Hujan
24.67,99.31,725.96,385.35,Hujan,Hujan
28.56,70.88,28602.18,473.42,Berawan,Mendung
34.11,56.75,82462.16,384.12,Cerah,Cerah
26.33,77.64,6349.68,148.85,Mendung,Mendung
26.37,70.44,4240.19,722.64,Mendung,Mendung
25.77,77.56,4532.52,711.87,Mendung,Mendung
28.53,61.52,11936.43,555.94,Berawan,Hujan
25.83,89.78,9100.95,300.59,Mendung,Hujan
24.13,92.24,1435.45,147.61,Hujan,Mendung
26.88,76.29,7301.69,678.39,Mendung,Mendung
25.49,89.26,1223.61,482.72,Hujan,Hujan
31.75,46.72,58508.15,114.03,Cerah,Cerah
35.8,50.53,58196.86,353.81,Cerah,Cerah
30.78,44.84,54600.63,714.24,Cerah,Cerah
34.49,59.84,63807.57,391.24,Cerah,Cerah
30.44,40.83,46105.95,161.15,Cerah,Cerah
28.43,71.84,24485.64,561.55,Berawan,Berawan
27.5,83.33,3382.96,385.69,Mendung,Mendung
31.83,59.89,37152.99,608.04,Berawan,Berawan
23.55,95.09,1028.72,162.5,Hujan,Mendung
25.13,83.49,4641.45,411.83,Mendung,Hujan
34.44,41.53,95245.89,781.53,Cerah,Cerah
34.94,44.2,62741.63,781.42,Cerah,Cerah
30.76,71.01,16004.51,217.24,Berawan,Cerah
25.98,84.35,7991.39,571.39,Mendung,Mendung
23.18,88.81,1277.94,474.93,Hujan,Berawan
29.51,59.63,29072.69,579.87,Berawan,Berawan
28.07,77.74,5229.91,216.77,Mendung,Cerah
25.7,99.63,1683.09,312.11,Hujan,Hujan
26.72,70.22,9339.01,522.32,Mendung,Berawan
23.27,97.72,1899.61,719.4,Hujan,Hujan
31.89,58.62,35631.55,444.59,Berawan,Cerah
26.58,89.07,5366.19,781.65,Mendung,Cerah
28.27,89.72,3307.08,139.29,Mendung,Hujan
28.58,78.29,1159.34,703.24,Mendung,Berawan
35.36,53.08,80334.05,103.74,Cerah,Mendung
33.39,48.85,87832.66,606.96,Cerah,Cerah
25.05,88.73,666.07,696.73,Hujan,Mendung
27.38,74.16,3914.66,545.57,Mendung,Hujan
24.19,97.6,923.04,193.02,Hujan,Mendung
27.04,80.92,8575.35,219.07,Mendung,Mendung
24.28,99.75,513.24,790.13,Hujan,Hujan
24.44,90.67,1608.4,712.09,Hujan,Hujan
33.61,50.92,75418.79,754.26,Cerah,Cerah
35.81,53.63,58912.59,613.7,Cerah,Cerah
28.67,80.93,5553.69,255.65,Mendung,Mendung
23.05,85.69,1177.62,298.68,Hujan,Hujan
23.45,95.99,1658.72,319.21,Hujan,Hujan
35.83,47.14,97510.5,126.74,Cerah,Mendung
27.54,86.87,3350.14,168.39,Mendung,Mendung
24.55,93.3,121.64,587.56,Hujan,Mendung
23.17,89.9,853.77,232.02,Hujan,Hujan
27.33,73.67,6430.87,139.56,Mendung,Mendung
27.29,86.94,6596.87,543.85,Mendung,Berawan
26.1,89.68,4684.01,725.87,Mendung,Berawan
27.31,82.94,9375.06,399.84,Mendung,Mendung
28.54,74.66,5057.71,167.67,Mendung,Mendung
24.47,99.04,1922.82,245.68,Hujan,Mendung
24.25,97.74,137.13,186.41,Hujan,Mendung
28.51,81.16,9638.12,134.09,Mendung,Berawan
29.83,59.0,34330.48,210.03,Berawan,Cerah
35.82,55.5,96369.94,726.38,Cerah,Cerah
28.9,71.22,36355.52,150.02,Berawan,Cerah
32.77,51.12,57091.37,116.97,Cerah,Cerah
27.95,83.28,5271.68,690.92,Mendung,Hujan
29.09,73.0,12663.56,201.08,Berawan,Berawan
31.85,66.79,24135.18,501.38,Berawan,Mendung
28.0,76.29,6699.94,581.97,Mendung,Mendung
25.38,86.71,585.17,679.58,Hujan,Mendung
35.07,54.59,89903.27,248.05,Cerah,Cerah
24.45,87.99,598.77,621.91,Hujan,Hujan
31.01,62.21,17063.4,751.97,Berawan,Mendung
25.57,99.53,1902.26,235.35,Hujan,Hujan
30.97,68.92,36720.36,601.43,Berawan,Hujan
34.21,54.54,73724.37,762.96,Cerah,Cerah
34.02,40.53,67952.3,140.38,Cerah,Cerah
24.55,87.45,639.34,647.23,Hujan,Mendung
24.47,94.01,1733.76,102.32,Hujan,Mendung
30.9,61.23,33487.71,409.86,Berawan,Berawan
26.8,74.75,1446.53,607.22,Mendung,Berawan
30.21,67.04,39959.44,240.83,Berawan,Berawan
27.29,81.76,2660.29,353.56,Mendung,Mendung
27.28,87.57,2762.85,216.88,Mendung,Mendung
25.72,97.76,228.58,795.37,Hujan,Hujan
30.81,52.9,60379.64,595.56,Cerah,Cerah
24.22,94.56,1099.93,424.22,Hujan,Mendung
32.49,42.48,65194.45,235.96,Cerah,Cerah
23.58,94.75,1541.37,325.92,Hujan,Hujan
26.93,84.77,9650.87,181.58,Mendung,Mendung
31.6,58.59,50346.78,505.74,Cerah,Cerah
29.83,74.79,32490.06,401.39,Berawan,Berawan
28.37,86.85,5241.02,774.77,Mendung,Mendung
25.56,92.87,1747.19,538.74,Hujan,Hujan
26.51,88.07,1627.22,140.75,Mendung,Hujan
31.3,58.54,11668.2,695.25,Berawan,Berawan
32.87,43.61,69137.84,592.92,Cerah,Cerah
24.8,98.62,274.33,331.66,Hujan,Hujan
33.38,57.28,89493.22,512.59,Cerah,Berawan
25.88,88.41,7442.38,615.97,Mendung,Hujan
35.45,41.14,52342.26,433.83,Cerah,Cerah
28.15,70.91,1958.83,670.18,Mendung,Mendung
25.39,70.27,4805.7,231.33,Mendung,Cerah
27.39,80.49,7471.15,128.27,Mendung,Mendung
30.72,71.22,13269.15,275.51,Berawan,Mendung
27.66,80.46,4229.47,714.04,Mendung,Mendung
24.47,98.27,539.58,382.97,Hujan,Hujan
31.65,66.44,15423.55,288.16,Berawan,Cerah
23.57,97.71,1848.49,475.81,Hujan,Mendung
23.01,88.42,121.9,191.24,Hujan,Mendung
25.5,85.65,595.95,713.03,Hujan,Hujan
31.04,65.94,15409.24,421.02,Berawan,Berawan
30.72,60.92,17989.37,501.91,Berawan,Hujan
24.82,88.79,1541.67,492.78,Hujan,Mendung
27.43,82.39,8623.52,219.06,Mendung,Mendung
29.0,79.91,7942.87,101.53,Mendung,Hujan
35.04,49.46,42344.72,546.98,Cerah,Cerah
35.34,42.3,40230.23,451.41,Cerah,Cerah
28.82,74.01,1983.38,697.77,Mendung,Mendung
26.57,73.24,4903.86,640.32,Mendung,Hujan
24.95,90.24,1894.36,596.48,Hujan,Mendung
31.19,68.77,39134.47,219.41,Berawan,Berawan
35.38,59.49,54501.65,459.83,Cerah,Cerah
22.58,91.96,568.34,457.95,Hujan,Mendung
22.73,96.93,1995.17,778.49,Hujan,Hujan
24.78,91.56,573.7,573.52,Hujan,Mendung
31.13,60.32,39709.97,118.04,Berawan,Berawan
26.46,74.86,4036.75,759.72,Mendung,Hujan
27.05,86.19,5982.81,692.66,Mendung,Mendung
22.31,96.68,232.65,489.69,Hujan,Mendung
23.27,95.85,1623.05,654.2,Hujan,Hujan
24.92,95.75,972.76,582.05,Hujan,Mendung
24.06,96.19,329.99,255.13,Hujan,Mendung
28.94,86.2,5141.86,732.64,Mendung,Mendung
27.28,88.42,9715.77,478.39,Mendung,Mendung
28.52,80.55,8423.53,699.63,Mendung,Hujan
25.6,73.92,3865.38,456.23,Mendung,Berawan
31.87,62.86,35626.66,641.16,Berawan,Berawan
22.06,97.62,1075.65,197.41,Hujan,Mendung
34.69,51.57,48817.76,667.79,Cerah,Cerah
23.49,91.6,1850.61,721.74,Hujan,Hujan
23.91,92.58,1717.29,576.65,Hujan,Hujan
31.53,73.44,13135.84,190.12,Berawan,Berawan
33.74,42.94,72624.34,370.25,Cerah,Cerah
33.01,47.24,50244.97,706.75,Cerah,Cerah
29.02,66.06,15273.18,541.8,Berawan,Cerah
30.14,41.11,43144.34,735.47,Cerah,Berawan
24.25,96.11,1357.53,348.87,Hujan,Hujan
26.83,81.02,1950.24,793.98,Mendung,Berawan
22.68,95.46,526.51,147.92,Hujan,Mendung
33.13,51.71,40509.73,632.7,Cerah,Berawan
30.66,48.39,58990.11,124.91,Cerah,Cerah
34.28,40.26,58947.12,645.89,Cerah,Cerah
30.34,44.13,45389.16,382.8,Cerah,Berawan
24.89,99.46,1868.35,633.56,Hujan,Hujan
27.01,88.2,7455.36,507.45,Mendung,Hujan
28.05,76.03,1609.34,126.33,Mendung,Hujan
28.18,68.13,26054.57,157.42,Berawan,Cerah
31.87,44.18,90908.93,734.21,Cerah,Cerah
31.43,71.49,12355.55,507.82,Berawan,Berawan
22.04,90.07,675.03,707.67,Hujan,Hujan
29.09,67.53,34838.03,595.22,Berawan,Berawan
33.76,40.58,78623.19,294.0,Cerah,Cerah
34.41,55.51,88529.39,499.53,Cerah,Cerah
27.02,89.77,5187.5,140.77,Mendung,Mendung
34.76,48.72,47914.88,338.2,Cerah,Cerah
22.19,99.96,1515.33,686.6,Hujan,Mendung
24.22,94.71,720.96,212.98,Hujan,Berawan
29.0,87.02,7766.31,563.52,Mendung,Mendung
24.35,97.64,1214.46,360.59,Hujan,Berawan
29.6,64.24,38418.5,207.35,Berawan,Berawan
25.81,78.57,7263.05,476.08,Mendung,Cerah
24.53,99.75,1765.82,212.26,Hujan,Hujan
28.4,55.33,29851.56,521.71,Berawan,Cerah
28.46,70.64,6794.81,634.06,Mendung,Hujan
28.75,72.83,4381.55,297.5,Mendung,Hujan
35.34,49.31,48073.65,109.36,Cerah,Cerah
24.34,89.52,1310.9,357.17,Hujan,Hujan
31.42,59.54,35111.23,295.49,Berawan,Berawan
26.88,73.47,4404.54,303.86,Mendung,Hujan
35.03,50.88,84291.37,653.46,Cerah,Cerah
24.43,98.96,1690.16,796.84,Hujan,Berawan
29.14,61.87,35595.3,686.59,Berawan,Cerah
33.21,56.72,89283.3,690.33,Cerah,Cerah
33.42,49.39,81452.56,378.92,Cerah,Cerah
28.65,60.11,17421.27,772.05,Berawan,Cerah
32.95,43.89,84999.43,292.86,Cerah,Cerah
35.72,46.24,58565.62,437.94,Cerah,Cerah
28.6,81.49,7684.33,501.72,Mendung,Berawan
25.36,85.96,650.69,314.47,Hujan,Mendung
29.25,66.78,11176.56,600.82,Berawan,Berawan
25.85,89.85,1407.18,280.66,Hujan,Hujan
24.32,91.45,1318.98,672.75,Hujan,Berawan
23.7,89.13,603.57,475.33,Hujan,Mendung
28.6,84.5,9965.04,311.52,Mendung,Hujan
26.12,77.39,2435.86,719.89,Mendung,Cerah
28.54,89.62,1180.13,482.53,Mendung,Mendung
27.38,87.68,9196.1,771.15,Mendung,Hujan
29.03,59.81,17895.78,336.68,Berawan,Cerah
25.47,88.32,6670.47,690.23,Mendung,Hujan
24.49,99.85,692.57,337.98,Hujan,Berawan
22.14,89.89,1922.73,764.54,Hujan,Berawan
25.06,85.19,154.61,219.55,Hujan,Mendung
24.94,90.2,874.66,187.9,Hujan,Mendung
25.16,94.59,1385.21,192.19,Hujan,Mendung
24.39,89.43,198.24,637.32,Hujan,Mendung
30.43,66.52,14908.72,187.44,Berawan,Cerah
30.49,41.76,50309.77,462.65,Cerah,Cerah
22.59,85.71,1318.31,145.11,Hujan,Hujan
23.11,87.71,141.61,256.41,Hujan,Hujan
25.43,96.76,915.07,240.75,Hujan,Hujan
30.37,42.95,47987.02,581.02,Cerah,Berawan
30.03,40.15,53144.13,125.7,Cerah,Cerah
27.02,86.25,7694.03,513.7,Mendung,Mendung
23.56,89.7,978.49,373.05,Hujan,Hujan
23.21,92.66,1729.26,705.32,Hujan,Berawan
31.21,53.02,83965.71,187.55,Cerah,Cerah
28.96,70.96,3595.07,445.58,Mendung,Berawan
32.99,59.3,70217.29,293.13,Cerah,Cerah
23.11,92.84,918.45,553.68,Hujan,Mendung
25.38,86.63,9265.58,554.85,Mendung,Berawan
25.81,71.49,1188.16,766.07,Mendung,Mendung
23.29,89.63,789.2,799.76,Hujan,Hujan
30.03,64.8,20854.22,795.92,Berawan,Cerah
25.92,92.46,1992.55,442.85,Hujan,Mendung
26.51,70.16,7827.74,538.12,Mendung,Hujan
28.56,85.55,6875.72,190.28,Mendung,Mendung
27.99,72.91,8901.81,288.43,Mendung,Hujan
28.79,57.21,27309.15,155.99,Berawan,Berawan
28.17,74.41,6837.07,118.15,Mendung,Hujan
30.08,42.2,61819.55,506.12,Cerah,Cerah
31.6,56.74,33487.04,684.51,Berawan,Mendung
25.34,97.0,756.38,281.73,Hujan,Mendung
24.01,98.52,595.59,707.48,Hujan,Hujan
34.05,43.91,49137.04,276.61,Cerah,Cerah
25.74,89.16,6306.98,373.08,Mendung,Hujan
22.32,91.27,1891.53,605.06,Hujan,Berawan
26.0,88.84,3684.45,642.85,Mendung,Mendung
28.73,87.43,5251.23,347.39,Mendung,Mendung
28.52,70.99,3313.56,425.53,Mendung,Berawan
25.79,96.21,1137.03,276.19,Hujan,Mendung
30.45,73.86,17220.78,185.05,Berawan,Cerah
29.24,65.93,31079.18,799.95,Berawan,Berawan
27.62,85.82,4194.26,767.9,Mendung,Hujan
34.13,57.28,57931.79,235.09,Cerah,Cerah
30.81,64.19,11653.05,398.83,Berawan,Berawan
28.68,80.81,7350.43,350.37,Mendung,Hujan
24.39,89.12,251.33,400.72,Hujan,Hujan
26.96,70.8,7867.17,218.0,Mendung,Mendung
25.43,87.43,1415.58,782.57,Hujan,Hujan
31.23,64.63,29645.44,232.49,Berawan,Berawan
25.36,86.85,931.46,411.45,Hujan,Hujan
23.25,93.97,928.87,786.59,Hujan,Mendung
34.08,50.04,74964.85,689.3,Cerah,Mendung
34.1,47.09,83218.02,674.2,Cerah,Cerah
23.91,89.44,1078.37,215.76,Hujan,Hujan
25.39,96.28,954.41,529.0,Hujan,Hujan
29.7,60.78,15166.55,633.56,Berawan,Hujan
