Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
30.88,45.78,58585.92,465.32,Cerah,Cerah
25.31,86.21,9788.52,551.27,Mendung,Mendung
22.32,91.27,1891.53,605.06,Hujan,Berawan
31.36,67.87,28279.11,427.15,Berawan,Berawan
30.05,65.98,26149.79,495.55,Berawan,Mendung
33.78,40.36,72469.69,161.94,Cerah,Cerah
32.97,56.93,70309.94,623.62,Cerah,Cerah
29.97,72.61,21917.26,288.09,Berawan,Berawan
24.83,90.52,1155.0,169.95,Hujan,Hujan
35.69,47.12,54992.57,531.35,Cerah,Cerah
32.57,43.65,96538.06,628.55,Cerah,Cerah
31.62,61.81,21313.36,734.47,Berawan,Berawan
23.55,88.17,1302.09,783.21,Hujan,Mendung
29.38,68.88,36526.22,430.48,Berawan,Berawan
25.99,96.29,1741.42,555.84,Hujan,Hujan
24.24,88.43,1662.2,306.92,Hujan,Hujan
35.01,43.25,91260.76,580.74,Cerah,Cerah
27.19,84.19,1450.32,148.58,Mendung,Hujan
31.22,70.83,27441.0,646.55,Berawan,Cerah
25.32,85.56,5437.26,494.89,Mendung,Mendung
28.51,75.96,1106.84,310.46,Mendung,Mendung
33.69,40.94,92746.61,668.93,Cerah,Cerah
30.2,73.98,39958.52,264.79,Berawan,Berawan
29.15,70.28,26188.48,190.33,Berawan,Berawan
27.75,75.88,6039.04,310.64,Mendung,Berawan
28.38,60.94,11628.14,517.64,Berawan,Cerah
30.68,70.08,13311.83,427.46,Berawan,Cerah
28.08,72.83,8507.13,105.7,Mendung,Berawan
30.33,63.03,38472.39,644.03,Berawan,Cerah
24.23,85.89,619.32,747.26,Hujan,Mendung
31.74,45.95,57780.88,607.9,Cerah,Cerah
28.59,64.13,21574.38,599.95,Berawan,Cerah
29.9,55.89,39117.2,601.24,Berawan,Berawan
25.17,98.31,637.73,406.57,Hujan,Mendung
31.54,47.6,92276.31,564.2,Cerah,Cerah
30.65,63.96,23398.06,420.35,Berawan,Cerah
31.7,73.19,25365.1,352.1,Berawan,Berawan
22.48,87.53,700.01,515.71,Hujan,Hujan
28.52,75.6,1953.6,178.57,Mendung,Mendung
28.03,70.06,13191.04,157.64,Berawan,Cerah
22.4,90.45,1052.57,130.38,Hujan,Mendung
31.33,66.44,27516.69,246.84,Berawan,Cerah
28.86,65.33,32080.52,489.79,Berawan,Mendung
35.7,43.59,41525.24,127.59,Cerah,Cerah
24.18,92.98,244.16,588.75,Hujan,Hujan
25.97,82.85,3484.77,252.21,Mendung,Mendung
33.66,58.78,80304.69,152.32,Cerah,Cerah
25.92,87.59,779.22,610.6,Hujan,Hujan
23.45,97.67,894.93,408.6,Hujan,Hujan
27.41,71.43,1623.07,247.27,Mendung,Mendung
23.88,90.01,303.99,201.94,Hujan,Berawan
31.31,56.96,31118.26,336.56,Berawan,Berawan
30.58,71.53,13207.6,453.33,Berawan,Berawan
35.29,56.77,74930.84,274.17,Cerah,Cerah
26.36,82.42,9018.96,447.32,Mendung,Hujan
31.49,58.12,16193.36,581.16,Berawan,Berawan
30.87,69.86,11525.62,254.79,Berawan,Cerah
29.35,55.28,14602.53,394.8,Berawan,Cerah
26.63,77.11,8119.04,457.15,Mendung,Berawan
24.91,95.62,391.26,740.33,Hujan,Berawan
28.97,62.97,10575.19,640.75,Berawan,Cerah
29.96,62.17,34834.86,115.82,Berawan,Cerah
27.95,83.99,3216.44,732.39,Mendung,Berawan
35.1,54.13,57428.74,215.62,Cerah,Mendung
23.77,86.07,840.35,619.12,Hujan,Mendung
28.21,78.54,3101.88,796.17,Mendung,Hujan
24.78,86.59,1363.13,300.33,Hujan,Mendung
28.67,82.06,8227.51,654.19,Mendung,Berawan
23.29,86.98,815.14,570.58,Hujan,Hujan
35.92,46.36,71917.34,457.91,Cerah,Mendung
22.9,92.79,1169.11,761.46,Hujan,Mendung
31.72,60.41,22010.67,709.28,Berawan,Berawan
23.22,96.17,190.28,253.51,Hujan,Hujan
33.47,50.3,81142.43,554.67,Cerah,Cerah
24.32,99.22,230.63,455.18,Hujan,Mendung
27.89,71.49,9229.96,114.45,Mendung,Hujan
29.14,60.96,21493.04,684.9,Berawan,Hujan
30.64,61.38,33015.38,244.84,Berawan,Mendung
24.97,92.98,1637.17,646.51,Hujan,Mendung
24.69,98.67,1054.11,776.09,Hujan,Hujan
29.41,66.1,15641.23,701.77,Berawan,Cerah
22.59,92.18,133.12,613.73,Hujan,Berawan
34.31,55.4,67739.71,599.86,Cerah,Berawan
28.65,61.74,26640.98,502.7,Berawan,Cerah
22.55,96.22,992.34,648.05,Hujan,Hujan
30.91,65.2,28658.88,376.75,Berawan,Berawan
28.13,72.04,30520.75,285.76,Berawan,Berawan
30.68,67.85,37930.58,688.99,Berawan,Berawan
29.97,70.37,16649.42,288.64,Berawan,Cerah
30.42,52.8,96355.61,101.35,Cerah,Berawan
28.79,87.69,2931.01,543.84,Mendung,Hujan
23.07,92.15,1663.01,289.95,Hujan,Mendung
25.18,91.97,1121.29,796.61,Hujan,Mendung
25.43,88.12,1371.25,402.16,Mendung,Berawan
31.07,56.78,16334.74,451.49,Berawan,Cerah
34.58,51.69,42287.09,441.67,Cerah,Berawan
25.7,94.68,888.0,751.25,Hujan,Hujan
31.89,64.33,19160.6,400.43,Berawan,Berawan
27.5,89.73,5802.31,179.17,Mendung,Hujan
22.33,89.4,1767.83,635.42,Hujan,Berawan
29.46,62.06,29091.18,625.89,Berawan,Berawan
25.98,99.7,1776.12,502.41,Hujan,Mendung
33.97,48.19,93724.76,213.8,Cerah,Mendung
30.3,43.11,87354.63,350.96,Cerah,Cerah
25.44,99.87,658.68,597.17,Hujan,Mendung
34.89,41.69,77378.37,104.75,Cerah,Cerah
35.84,41.11,74437.69,704.12,Cerah,Cerah
29.93,61.72,14634.8,380.23,Berawan,Berawan
25.73,97.09,1416.65,103.52,Hujan,Mendung
22.14,89.32,1560.05,243.69,Hujan,Hujan
28.84,66.98,12667.89,140.72,Berawan,Berawan
34.41,51.49,89336.48,493.87,Cerah,Mendung
22.22,95.1,1793.44,662.72,Hujan,Mendung
25.86,74.01,9914.79,661.22,Mendung,Mendung
22.4,95.77,1391.65,681.65,Hujan,Berawan
23.66,92.1,881.38,750.96,Hujan,Mendung
28.38,70.0,2516.63,121.3,Mendung,Mendung
30.77,55.08,68292.41,204.89,Cerah,Cerah
22.85,85.44,924.48,294.48,Hujan,Hujan
24.09,94.55,545.18,505.26,Hujan,Hujan
35.01,57.87,89393.58,172.13,Cerah,Cerah
28.81,77.72,8082.35,533.93,Mendung,Berawan
25.0,99.08,202.41,108.53,Hujan,Hujan
22.37,91.41,356.12,739.57,Hujan,Mendung
33.07,53.45,63227.83,275.92,Cerah,Cerah
23.27,95.85,1623.05,654.2,Hujan,Hujan
30.28,64.69,26499.37,444.25,Berawan,Berawan
33.6,43.55,58223.99,335.75,Cerah,Cerah
28.83,71.21,4989.28,230.37,Mendung,Mendung
32.36,52.32,47454.2,505.65,Cerah,Cerah
31.64,72.41,26746.95,327.36,Berawan,Cerah
23.29,86.19,1208.53,763.51,Hujan,Mendung
28.5,72.15,36925.27,762.7,Berawan,Berawan
24.75,96.14,441.8,740.11,Hujan,Hujan
28.46,70.64,6794.81,634.06,Mendung,Hujan
27.81,81.96,5409.04,122.52,Mendung,Mendung
22.03,88.6,291.53,282.15,Hujan,Mendung
25.75,93.87,122.92,124.0,Hujan,Hujan
35.36,53.08,80334.05,103.74,Cerah,Mendung
24.47,99.04,1922.82,245.68,Hujan,Mendung
24.25,86.5,1851.72,198.54,Hujan,Mendung
30.49,64.39,13498.09,357.45,Berawan,Cerah
28.94,86.2,5141.86,732.64,Mendung,Mendung
22.55,90.12,456.68,674.84,Hujan,Hujan
31.55,40.75,74991.71,260.97,Cerah,Cerah
31.46,57.55,84574.52,729.9,Cerah,Berawan
34.84,52.71,58223.26,788.06,Cerah,Cerah
24.53,93.67,592.56,736.18,Hujan,Berawan
24.62,92.46,160.92,528.62,Hujan,Hujan
28.25,57.16,29507.52,318.74,Berawan,Berawan
25.39,97.42,827.37,512.38,Hujan,Hujan
31.61,50.64,76411.59,442.15,Cerah,Cerah
30.81,59.45,17836.01,458.33,Berawan,Berawan
32.77,51.12,57091.37,116.97,Cerah,Cerah
28.69,57.05,28377.78,165.95,Berawan,Berawan
28.96,83.66,6791.72,110.65,Mendung,Hujan
29.97,71.94,28022.19,577.28,Berawan,Hujan
22.43,91.6,334.28,440.51,Hujan,Hujan
24.6,93.51,1151.52,122.3,Hujan,Mendung
28.47,77.4,1640.4,725.88,Mendung,Hujan
25.43,90.87,1788.52,268.16,Hujan,Mendung
23.96,93.08,589.55,356.37,Hujan,Mendung
35.0,51.07,76966.65,432.03,Cerah,Cerah
25.13,83.49,4641.45,411.83,Mendung,Hujan
33.11,42.8,70788.49,269.69,Cerah,Cerah
33.25,53.79,68159.4,407.76,Cerah,Cerah
23.88,90.82,814.32,548.03,Hujan,Mendung
25.39,70.27,4805.7,231.33,Mendung,Cerah
30.11,57.77,53614.05,750.5,Cerah,Berawan
34.0,44.9,82993.22,518.55,Cerah,Cerah
26.29,73.19,2846.65,651.99,Mendung,Berawan
23.91,92.58,1717.29,576.65,Hujan,Hujan
31.63,70.68,28675.48,320.54,Berawan,Berawan
29.17,60.66,17148.63,712.59,Berawan,Mendung
33.27,54.14,87424.45,235.62,Cerah,Cerah
23.53,93.84,1330.57,416.22,Hujan,Hujan
25.09,89.99,1679.69,292.2,Hujan,Hujan
33.04,46.73,83570.93,456.95,Cerah,Cerah
31.15,74.68,10597.04,589.32,Berawan,Cerah
34.76,58.45,79976.21,264.95,Cerah,Berawan
31.49,56.68,30445.78,576.08,Berawan,Berawan
35.56,41.77,97262.16,744.93,Cerah,Cerah
23.81,90.76,921.43,785.48,Hujan,Berawan
25.16,81.69,1437.1,522.61,Mendung,Hujan
23.64,90.62,1858.51,680.25,Hujan,Mendung
34.28,43.28,97331.06,567.44,Cerah,Cerah
25.03,76.33,7094.72,438.83,Mendung,Hujan
24.18,87.32,576.87,616.94,Hujan,Hujan
25.51,89.96,3327.26,606.94,Mendung,Hujan
22.02,94.68,893.04,308.28,Hujan,Hujan
22.21,95.64,1111.01,434.51,Hujan,Mendung
28.16,78.46,8204.64,277.66,Mendung,Mendung
28.8,59.85,22422.03,262.91,Berawan,Berawan
31.74,52.27,61228.17,333.53,Cerah,Cerah
25.15,88.75,892.39,345.33,Hujan,Hujan
30.96,74.37,23664.14,680.67,Berawan,Hujan
23.95,98.91,1089.88,441.32,Hujan,Hujan
26.14,85.3,5233.13,322.15,Mendung,Mendung
29.51,57.01,29013.37,716.09,Berawan,Mendung
28.11,77.66,3973.43,413.65,Mendung,Mendung
24.41,94.09,793.55,733.13,Hujan,Hujan
25.52,81.83,6696.99,137.12,Mendung,Berawan
28.11,85.77,7372.21,277.95,Mendung,Hujan
30.12,56.5,48563.31,316.68,Cerah,Cerah
28.55,80.83,6817.62,481.75,Mendung,Berawan
29.33,63.0,22699.8,538.33,Berawan,Cerah
29.11,58.18,15869.99,781.08,Berawan,Cerah
27.27,70.84,2590.81,705.5,Mendung,Mendung
31.42,45.77,96279.27,677.97,Cerah,Cerah
28.63,67.86,26088.95,292.32,Berawan,Berawan
29.31,70.62,35213.49,326.53,Berawan,Mendung
29.51,60.93,36683.4,799.56,Berawan,Berawan
35.45,47.26,57229.14,450.51,Cerah,Cerah
28.29,88.62,6610.94,340.55,Mendung,Berawan
30.86,62.89,30312.46,433.19,Berawan,Hujan
30.4,60.68,36416.45,329.08,Berawan,Cerah
29.01,62.41,10607.09,466.8,Berawan,Berawan
28.08,55.34,25606.38,587.22,Berawan,Mendung
23.44,96.98,1095.67,500.47,Hujan,Hujan
24.73,88.13,977.36,737.24,Hujan,Mendung
26.95,77.11,3263.62,586.27,Mendung,Hujan
25.33,82.13,1933.57,685.14,Mendung,Hujan
31.93,44.93,40540.34,264.83,Cerah,Cerah
29.22,65.19,32415.23,423.79,Berawan,Berawan
28.15,55.53,32173.74,322.61,Berawan,Berawan
24.88,98.23,1315.17,147.04,Hujan,Mendung
33.34,46.54,66549.48,552.86,Cerah,Cerah
24.23,97.92,525.42,758.88,Hujan,Hujan
28.49,78.65,4714.87,634.97,Mendung,Mendung
24.86,98.01,181.94,501.77,Hujan,Hujan
28.22,66.94,22835.22,331.44,Berawan,Cerah
33.55,56.39,89518.09,146.49,Cerah,Cerah
35.43,48.19,97184.37,705.8,Cerah,Cerah
32.29,50.87,68079.12,189.1,Cerah,Cerah
24.04,86.57,1730.75,316.84,Hujan,Hujan
22.04,87.86,1887.8,464.8,Hujan,Hujan
25.4,91.51,1864.19,513.21,Hujan,Hujan
29.84,58.84,16746.25,290.08,Berawan,Berawan
25.61,86.91,1665.08,386.89,Hujan,Hujan
30.06,53.56,68629.6,212.73,Cerah,Cerah
28.21,72.79,7990.91,538.09,Mendung,Mendung
32.97,40.36,60083.36,228.71,Cerah,Cerah
29.9,58.87,16251.51,562.91,Berawan,Mendung
28.69,78.35,9665.76,116.92,Mendung,Mendung
27.15,85.04,2260.58,343.79,Mendung,Mendung
23.59,88.18,1831.35,753.2,Hujan,Mendung
29.16,67.3,37083.28,773.6,Berawan,Berawan
24.86,85.83,1028.59,505.38,Hujan,Hujan
25.88,77.37,4276.25,771.61,Mendung,Mendung
27.87,85.29,2511.13,393.68,Mendung,Mendung
35.67,44.29,44449.55,724.02,Cerah,Berawan
31.93,62.85,20868.86,323.02,Berawan,Mendung
23.53,99.02,921.02,477.17,Hujan,Mendung
31.33,69.3,31907.32,458.73,Berawan,Berawan
25.56,70.07,3207.61,593.21,Mendung,Berawan
23.03,95.92,239.75,255.92,Hujan,Hujan
25.5,94.21,457.58,299.69,Hujan,Mendung
26.41,72.86,9321.7,172.81,Mendung,Mendung
22.28,96.98,562.27,607.79,Hujan,Berawan
28.9,71.22,36355.52,150.02,Berawan,Cerah
27.91,77.41,2659.31,410.15,Mendung,Berawan
25.26,77.38,8494.98,328.42,Mendung,Mendung
22.46,93.33,645.7,758.12,Hujan,Hujan
28.97,62.06,38505.42,504.94,Berawan,Berawan
30.72,59.62,25270.1,721.47,Berawan,Berawan
28.66,69.63,25733.48,786.63,Berawan,Berawan
25.41,96.35,1259.98,354.94,Hujan,Mendung
25.13,87.18,1034.95,375.76,Hujan,Hujan
31.37,50.53,67092.78,505.73,Cerah,Berawan
25.7,80.31,3353.44,605.85,Mendung,Mendung
24.61,87.31,1328.42,227.86,Hujan,Hujan
30.27,43.72,96072.22,783.78,Cerah,Berawan
34.77,52.62,75253.71,347.48,Cerah,Cerah
29.0,79.91,7942.87,101.53,Mendung,Hujan
22.02,89.51,1522.94,655.91,Hujan,Mendung
26.25,79.64,3857.91,352.52,Mendung,Mendung
28.88,55.18,31483.83,341.11,Berawan,Berawan
32.26,54.15,80299.96,237.33,Cerah,Cerah
29.39,70.27,12908.54,345.85,Berawan,Mendung
25.79,93.93,1349.98,144.74,Hujan,Mendung
25.11,93.94,1324.29,630.26,Hujan,Mendung
29.02,73.98,29063.72,209.13,Berawan,Berawan
23.72,92.41,204.91,768.25,Hujan,Mendung
24.62,92.61,751.73,228.97,Hujan,Mendung
25.92,72.43,4270.53,278.8,Mendung,Mendung
28.18,66.34,21946.3,640.38,Berawan,Cerah
23.89,98.03,654.0,190.17,Hujan,Hujan
27.71,83.5,9811.93,598.37,Mendung,Mendung
30.5,70.87,18417.71,489.76,Berawan,Berawan
24.04,93.35,881.38,422.24,Hujan,Mendung
24.03,86.29,1942.1,127.08,Hujan,Hujan
31.38,64.44,31808.62,799.53,Berawan,Hujan
31.64,61.08,23491.76,480.63,Berawan,Cerah
22.33,91.54,1156.1,383.61,Hujan,Mendung
27.78,71.11,3560.87,673.46,Mendung,Berawan
31.05,53.81,90567.23,437.08,Cerah,Cerah
30.4,44.32,47671.23,318.68,Cerah,Cerah
33.23,55.84,69685.43,309.98,Cerah,Cerah
26.66,86.84,3070.0,104.0,Mendung,Mendung
23.18,88.81,1277.94,474.93,Hujan,Berawan
24.44,89.12,1461.92,516.44,Hujan,Mendung
23.92,91.22,302.76,746.25,Hujan,Hujan
28.49,87.27,4343.68,246.22,Mendung,Hujan
25.88,85.84,1223.72,700.82,Hujan,Mendung
33.73,53.23,58662.5,324.01,Cerah,Cerah
28.3,77.03,9152.89,787.18,Mendung,Mendung
31.09,59.47,12425.4,712.45,Berawan,Mendung
25.65,78.15,8479.33,562.7,Mendung,Mendung
32.91,47.08,93487.3,216.11,Cerah,Cerah
28.37,69.43,14214.92,372.57,Berawan,Berawan
34.01,54.8,66887.72,756.27,Cerah,Berawan
24.82,88.79,1541.67,492.78,Hujan,Mendung
29.2,59.28,11133.49,130.11,Berawan,Mendung
34.81,41.4,81337.35,222.46,Cerah,Cerah
26.44,88.53,7287.91,280.02,Mendung,Mendung
28.67,80.93,5553.69,255.65,Mendung,Mendung
30.57,72.54,30281.68,349.89,Berawan,Berawan
35.26,47.91,67978.18,702.46,Cerah,Cerah
35.59,47.96,97180.97,591.95,Cerah,Cerah
22.29,95.59,164.55,689.72,Hujan,Mendung
34.99,40.31,56375.03,101.72,Cerah,Cerah
22.34,86.41,607.93,541.32,Hujan,Hujan
25.1,93.62,1421.72,747.02,Hujan,Hujan
29.84,61.22,24710.74,640.92,Berawan,Cerah
30.14,42.67,79277.29,661.6,Cerah,Mendung
29.8,63.45,17576.83,360.6,Berawan,Cerah
25.36,87.22,8317.95,123.38,Mendung,Berawan
30.49,46.02,53468.37,486.42,Cerah,Cerah
23.47,85.68,670.43,471.78,Hujan,Mendung
34.46,44.34,43670.31,209.14,Cerah,Cerah
24.47,95.78,844.86,733.45,Hujan,Hujan
25.08,95.33,1509.16,614.13,Hujan,Mendung
26.88,76.29,7301.69,678.39,Mendung,Mendung
28.97,71.44,1414.41,347.12,Mendung,Hujan
25.42,85.79,5790.98,304.6,Mendung,Mendung
23.87,97.91,1910.85,396.4,Hujan,Mendung
25.71,92.93,1532.23,407.51,Hujan,Hujan
26.47,82.93,1312.75,722.22,Mendung,Mendung
32.39,48.96,91076.93,642.96,Cerah,Cerah
28.8,88.8,4440.94,412.89,Mendung,Mendung
30.75,74.72,33010.38,759.38,Berawan,Cerah
22.34,94.3,379.97,211.97,Hujan,Berawan
28.42,70.45,6485.55,357.48,Mendung,Mendung
24.49,87.68,1538.08,133.33,Hujan,Hujan
23.01,89.87,1686.12,633.26,Hujan,Mendung
30.32,59.51,11946.98,538.15,Berawan,Berawan
34.31,58.87,81608.01,758.28,Cerah,Cerah
26.12,75.47,2572.29,327.78,Mendung,Berawan
25.18,93.76,1375.48,793.13,Hujan,Berawan
31.68,68.71,32332.44,684.06,Berawan,Berawan
24.49,86.92,603.84,684.67,Hujan,Mendung
29.21,65.25,28628.95,673.64,Berawan,Berawan
31.61,73.31,33299.2,259.83,Berawan,Cerah
25.99,87.71,173.02,292.54,Hujan,Hujan
31.49,48.64,80076.02,400.59,Cerah,Cerah
32.56,42.04,69614.37,587.58,Cerah,Cerah
30.81,73.86,18011.83,408.1,Berawan,Berawan
33.95,56.69,73503.53,121.77,Cerah,Cerah
25.5,91.94,630.94,261.68,Hujan,Hujan
23.37,95.03,533.54,322.16,Hujan,Hujan
26.44,87.04,5983.97,602.51,Mendung,Hujan
22.0,98.51,1183.45,356.2,Hujan,Hujan
23.1,89.1,674.98,528.62,Hujan,Mendung
27.38,74.16,3914.66,545.57,Mendung,Hujan
25.6,71.8,6070.45,179.63,Mendung,Berawan
32.62,40.88,54676.76,635.88,Cerah,Cerah
28.98,74.32,10247.09,715.8,Berawan,Cerah
27.46,70.95,6514.5,257.91,Mendung,Hujan
30.22,69.61,11270.05,107.84,Berawan,Berawan
31.85,48.2,60859.94,181.48,Cerah,Cerah
22.46,85.35,197.15,767.98,Hujan,Mendung
26.89,86.05,7630.17,308.12,Mendung,Berawan
28.78,85.59,6418.92,418.47,Mendung,Mendung
34.63,57.21,40793.88,579.13,Cerah,Cerah
29.25,63.85,13439.2,685.85,Berawan,Cerah
26.05,83.78,9313.2,337.88,Mendung,Mendung
29.25,58.56,35775.47,382.47,Berawan,Berawan
24.04,95.79,1621.49,445.44,Hujan,Mendung
22.58,87.66,1739.08,374.93,Hujan,Berawan
23.62,94.8,135.86,189.12,Hujan,Hujan
28.0,81.8,7922.68,400.2,Mendung,Hujan
31.01,73.74,12623.47,490.53,Berawan,Cerah
35.53,58.66,54511.18,658.75,Cerah,Cerah
23.09,87.86,1777.65,595.61,Hujan,Hujan
29.7,70.11,28152.14,582.04,Berawan,Cerah
23.25,93.97,928.87,786.59,Hujan,Mendung
31.02,53.05,76724.76,651.51,Cerah,Cerah
27.93,75.38,5037.52,718.19,Mendung,Hujan
25.52,91.32,1695.18,513.18,Hujan,Mendung
31.56,71.91,18908.35,654.04,Berawan,Cerah
28.4,63.32,19161.44,747.88,Berawan,Berawan
29.16,60.33,32876.05,279.77,Berawan,Berawan
31.33,62.3,13006.34,571.6,Berawan,Cerah
32.69,46.6,88490.09,191.43,Cerah,Mendung
33.05,49.92,95825.41,722.98,Cerah,Berawan
25.47,75.99,9637.97,543.15,Mendung,Mendung
28.58,78.29,1159.34,703.24,Mendung,Berawan
23.11,92.84,918.45,553.68,Hujan,Mendung
23.23,98.58,1751.75,266.39,Hujan,Berawan
32.35,45.59,95884.62,578.34,Cerah,Cerah
28.85,72.15,11757.73,250.84,Berawan,Hujan
27.16,74.46,4664.27,791.6,Mendung,Hujan
34.97,52.07,63347.38,490.35,Cerah,Cerah
28.56,83.51,3247.12,501.51,Mendung,Hujan
31.76,60.87,22471.11,650.87,Berawan,Berawan
25.86,92.35,312.11,421.02,Hujan,Hujan
35.31,53.52,60454.98,480.47,Cerah,Berawan
31.8,64.77,25083.51,534.84,Berawan,Cerah
31.42,62.63,32201.08,539.39,Berawan,Berawan
25.2,99.04,866.14,596.11,Hujan,Hujan
25.28,81.41,7808.3,177.41,Mendung,Hujan
28.86,74.0,1857.27,183.58,Mendung,Hujan
32.36,57.03,94375.25,454.46,Cerah,Cerah
23.36,91.78,293.74,151.14,Hujan,Mendung
23.7,92.64,1895.6,483.74,Hujan,Hujan
24.85,97.63,981.29,632.74,Hujan,Hujan
35.17,56.43,47337.32,694.01,Cerah,Cerah
25.49,71.69,1418.46,177.67,Mendung,Mendung
32.97,42.0,85262.56,293.25,Cerah,Cerah
23.47,85.55,1818.23,189.46,Hujan,Hujan
30.72,71.22,13269.15,275.51,Berawan,Mendung
27.96,80.2,3198.07,334.58,Mendung,Hujan
27.71,79.46,9097.84,335.31,Mendung,Mendung
25.04,88.99,387.07,590.49,Hujan,Mendung
32.31,56.73,96997.3,663.95,Cerah,Cerah
27.54,88.76,2156.54,161.41,Mendung,Hujan
22.96,88.1,1942.66,117.5,Hujan,Hujan
23.23,90.98,1429.16,305.35,Hujan,Hujan
30.39,41.0,46933.4,149.96,Cerah,Berawan
23.86,91.75,1209.13,297.1,Hujan,Berawan
25.54,89.79,824.11,529.6,Hujan,Hujan
35.02,42.45,89347.07,453.25,Cerah,Berawan
29.08,57.0,20572.93,382.08,Berawan,Cerah
26.01,77.63,5508.45,765.8,Mendung,Hujan
33.65,59.01,99925.0,360.3,Cerah,Cerah
24.15,98.38,1836.21,251.04,Hujan,Berawan
30.3,71.66,30643.42,114.81,Berawan,Berawan
34.49,59.84,63807.57,391.24,Cerah,Cerah
27.47,80.68,2964.43,214.97,Mendung,Berawan
34.49,45.64,88774.29,182.88,Cerah,Berawan
31.97,53.07,56775.66,499.52,Cerah,Berawan
31.54,55.9,15042.72,182.23,Berawan,Cerah
25.36,72.64,5459.58,174.63,Mendung,Mendung
26.33,77.64,6349.68,148.85,Mendung,Mendung
31.43,57.35,30686.93,386.19,Berawan,Cerah
33.91,42.69,71116.9,637.65,Cerah,Cerah
31.46,64.87,27164.41,498.6,Berawan,Berawan
34.93,51.24,55868.33,190.98,Cerah,Cerah
26.23,79.5,5044.16,596.01,Mendung,Mendung
35.0,58.58,67519.65,638.0,Cerah,Cerah
31.94,71.28,14939.64,103.92,Berawan,Cerah
25.55,95.73,169.7,400.52,Hujan,Hujan
32.4,50.16,88612.35,687.39,Cerah,Mendung
33.1,41.49,88994.54,707.95,Cerah,Cerah
33.8,45.14,43131.1,107.16,Cerah,Cerah
34.79,59.29,49074.6,112.79,Cerah,Berawan
28.51,65.91,35738.72,574.64,Berawan,Cerah
35.85,54.09,82731.5,166.28,Cerah,Berawan
24.32,91.45,1318.98,672.75,Hujan,Berawan
30.93,66.75,23487.6,631.34,Berawan,Cerah
28.53,62.9,15314.06,354.54,Berawan,Berawan
25.58,93.67,1102.06,212.27,Hujan,Hujan
25.42,89.31,9467.77,235.75,Mendung,Berawan
25.27,88.33,751.45,641.32,Hujan,Hujan
35.53,53.13,66181.07,652.94,Cerah,Berawan
30.78,44.84,54600.63,714.24,Cerah,Cerah
31.2,70.43,37585.92,473.24,Berawan,Cerah
27.54,86.87,3350.14,168.39,Mendung,Mendung
35.32,53.41,98922.41,144.12,Cerah,Mendung
28.88,88.49,9417.43,355.5,Mendung,Mendung
34.55,51.27,47200.16,472.38,Cerah,Cerah
29.09,67.53,34838.03,595.22,Berawan,Berawan
34.74,42.6,44876.75,114.59,Cerah,Cerah
30.87,64.09,24224.81,427.5,Berawan,Cerah
28.75,86.06,4840.07,544.44,Mendung,Hujan
30.8,55.12,24139.13,183.21,Berawan,Mendung
31.46,45.96,73622.79,378.57,Cerah,Cerah
26.78,71.29,8161.29,268.56,Mendung,Mendung
25.58,95.38,331.07,145.53,Hujan,Hujan
30.58,48.04,97439.01,796.88,Cerah,Berawan
26.72,70.22,9339.01,522.32,Mendung,Berawan
24.46,86.95,318.11,133.6,Hujan,Hujan
28.37,86.46,3078.46,168.91,Mendung,Hujan
30.95,64.01,19705.9,699.66,Berawan,Berawan
30.76,66.31,12324.57,213.84,Berawan,Berawan
25.09,92.77,1438.33,723.28,Hujan,Hujan
22.52,88.59,1733.1,747.23,Hujan,Hujan
22.39,89.91,358.66,209.46,Hujan,Hujan
25.2,83.89,8490.03,692.44,Mendung,Mendung
24.82,90.4,186.38,210.48,Hujan,Mendung
31.18,50.96,67180.89,714.43,Cerah,Cerah
32.66,44.92,80751.85,711.27,Cerah,Cerah
25.63,87.21,5027.88,741.92,Mendung,Mendung
33.98,43.03,46197.61,501.0,Cerah,Cerah
33.54,45.51,50513.46,642.31,Cerah,Mendung
34.11,56.75,82462.16,384.12,Cerah,Cerah
31.49,61.15,38157.67,321.86,Berawan,Berawan
27.72,84.4,1764.73,174.56,Mendung,Berawan
31.48,63.98,39377.45,771.88,Berawan,Berawan
25.9,87.48,3370.98,243.74,Mendung,Mendung
31.05,41.42,64013.15,503.85,Cerah,Berawan
31.78,50.2,80060.44,118.38,Cerah,Cerah
29.24,65.05,20160.39,629.91,Berawan,Berawan
25.2,75.85,8076.54,626.71,Mendung,Berawan
27.49,77.15,8599.65,417.31,Mendung,Mendung
24.92,99.9,1389.69,262.29,Hujan,Mendung
23.32,94.76,1538.29,624.67,Hujan,Hujan
26.62,74.53,1155.93,502.44,Mendung,Berawan
27.31,82.94,9375.06,399.84,Mendung,Mendung
30.25,67.74,39174.54,147.79,Berawan,Berawan
28.83,78.09,8877.96,232.55,Mendung,Mendung
34.03,40.65,75174.32,487.64,Cerah,Cerah
22.3,89.33,1292.13,496.33,Hujan,Hujan
30.98,67.68,33176.04,327.28,Berawan,Berawan
31.12,43.54,92382.14,619.91,Cerah,Cerah
30.71,40.58,46772.17,401.87,Cerah,Cerah
31.04,60.94,22796.59,230.17,Berawan,Cerah
28.73,84.14,9060.25,265.53,Mendung,Mendung
25.21,96.83,1543.99,344.3,Hujan,Mendung
